ID	Intercept	devpressure_0_5_92	road_dens_perc	forest_1992_smooth_perc	dist_to_water_km	dist_to_protected_km
37021	-2.1310097232745	0.0575438578445102	0.117712858246395	-0.0131174714392718	-0.148235230742795	-0.140086059909987
37087	-3.16773174338538	0.0575438578445102	0.117712858246395	-0.0131174714392718	-0.148235230742795	-0.140086059909987
37089	-2.32015078594668	0.0575438578445102	0.117712858246395	-0.0131174714392718	-0.148235230742795	-0.140086059909987
37115	-2.36906392073407	0.0575438578445102	0.117712858246395	-0.0131174714392718	-0.148235230742795	-0.140086059909987
37175	-2.96033569274053	0.0575438578445102	0.117712858246395	-0.0131174714392718	-0.148235230742795	-0.140086059909987
